sequence_id,speaker_id,sequence_index,utterance_ids,window_files,labels,sequence_label,escalation_label,split
seq_000388,17,45,"[""17_03-01-07-01-01-02-17"", ""17_03-01-07-01-02-01-17"", ""17_03-01-07-01-02-02-17"", ""17_03-01-07-02-01-01-17""]","[""data/processed/audio/train/17_03-01-07-01-01-02-17_win0.wav"", ""data/processed/audio/train/17_03-01-07-01-02-01-17_win0.wav"", ""data/processed/audio/train/17_03-01-07-01-02-02-17_win0.wav"", ""data/processed/audio/train/17_03-01-07-02-01-01-17_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000389,17,46,"[""17_03-01-07-01-02-01-17"", ""17_03-01-07-01-02-02-17"", ""17_03-01-07-02-01-01-17"", ""17_03-01-07-02-01-02-17""]","[""data/processed/audio/train/17_03-01-07-01-02-01-17_win0.wav"", ""data/processed/audio/train/17_03-01-07-01-02-02-17_win0.wav"", ""data/processed/audio/train/17_03-01-07-02-01-01-17_win0.wav"", ""data/processed/audio/train/17_03-01-07-02-01-02-17_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000390,17,47,"[""17_03-01-07-01-02-02-17"", ""17_03-01-07-02-01-01-17"", ""17_03-01-07-02-01-02-17"", ""17_03-01-07-02-02-01-17""]","[""data/processed/audio/train/17_03-01-07-01-02-02-17_win0.wav"", ""data/processed/audio/train/17_03-01-07-02-01-01-17_win0.wav"", ""data/processed/audio/train/17_03-01-07-02-01-02-17_win0.wav"", ""data/processed/audio/train/17_03-01-07-02-02-01-17_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000391,17,48,"[""17_03-01-07-02-01-01-17"", ""17_03-01-07-02-01-02-17"", ""17_03-01-07-02-02-01-17"", ""17_03-01-07-02-02-02-17""]","[""data/processed/audio/train/17_03-01-07-02-01-01-17_win0.wav"", ""data/processed/audio/train/17_03-01-07-02-01-02-17_win0.wav"", ""data/processed/audio/train/17_03-01-07-02-02-01-17_win0.wav"", ""data/processed/audio/train/17_03-01-07-02-02-02-17_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000392,18,0,"[""18_03-01-01-01-01-01-18"", ""18_03-01-01-01-01-02-18"", ""18_03-01-01-01-02-01-18"", ""18_03-01-01-01-02-02-18""]","[""data/processed/audio/train/18_03-01-01-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-01-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-01-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-01-01-02-02-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000393,18,1,"[""18_03-01-01-01-01-02-18"", ""18_03-01-01-01-02-01-18"", ""18_03-01-01-01-02-02-18"", ""18_03-01-02-01-01-01-18""]","[""data/processed/audio/train/18_03-01-01-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-01-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-01-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-01-01-01-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000394,18,2,"[""18_03-01-01-01-02-01-18"", ""18_03-01-01-01-02-02-18"", ""18_03-01-02-01-01-01-18"", ""18_03-01-02-01-01-02-18""]","[""data/processed/audio/train/18_03-01-01-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-01-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-01-01-02-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000395,18,3,"[""18_03-01-01-01-02-02-18"", ""18_03-01-02-01-01-01-18"", ""18_03-01-02-01-01-02-18"", ""18_03-01-02-01-02-01-18""]","[""data/processed/audio/train/18_03-01-01-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-01-02-01-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000396,18,4,"[""18_03-01-02-01-01-01-18"", ""18_03-01-02-01-01-02-18"", ""18_03-01-02-01-02-01-18"", ""18_03-01-02-01-02-02-18""]","[""data/processed/audio/train/18_03-01-02-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-01-02-02-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000397,18,5,"[""18_03-01-02-01-01-02-18"", ""18_03-01-02-01-02-01-18"", ""18_03-01-02-01-02-02-18"", ""18_03-01-02-02-01-01-18""]","[""data/processed/audio/train/18_03-01-02-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-02-01-01-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000398,18,6,"[""18_03-01-02-01-02-01-18"", ""18_03-01-02-01-02-02-18"", ""18_03-01-02-02-01-01-18"", ""18_03-01-02-02-01-02-18""]","[""data/processed/audio/train/18_03-01-02-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-02-01-02-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000399,18,7,"[""18_03-01-02-01-02-02-18"", ""18_03-01-02-02-01-01-18"", ""18_03-01-02-02-01-02-18"", ""18_03-01-02-02-02-01-18""]","[""data/processed/audio/train/18_03-01-02-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-02-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-02-02-01-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000400,18,8,"[""18_03-01-02-02-01-01-18"", ""18_03-01-02-02-01-02-18"", ""18_03-01-02-02-02-01-18"", ""18_03-01-02-02-02-02-18""]","[""data/processed/audio/train/18_03-01-02-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-02-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-02-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-02-02-02-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000401,18,9,"[""18_03-01-02-02-01-02-18"", ""18_03-01-02-02-02-01-18"", ""18_03-01-02-02-02-02-18"", ""18_03-01-03-01-01-01-18""]","[""data/processed/audio/train/18_03-01-02-02-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-02-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-02-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-01-01-01-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000402,18,10,"[""18_03-01-02-02-02-01-18"", ""18_03-01-02-02-02-02-18"", ""18_03-01-03-01-01-01-18"", ""18_03-01-03-01-01-02-18""]","[""data/processed/audio/train/18_03-01-02-02-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-02-02-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-01-01-02-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000403,18,11,"[""18_03-01-02-02-02-02-18"", ""18_03-01-03-01-01-01-18"", ""18_03-01-03-01-01-02-18"", ""18_03-01-03-01-02-01-18""]","[""data/processed/audio/train/18_03-01-02-02-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-01-02-01-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000404,18,12,"[""18_03-01-03-01-01-01-18"", ""18_03-01-03-01-01-02-18"", ""18_03-01-03-01-02-01-18"", ""18_03-01-03-01-02-02-18""]","[""data/processed/audio/train/18_03-01-03-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-01-02-02-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000405,18,13,"[""18_03-01-03-01-01-02-18"", ""18_03-01-03-01-02-01-18"", ""18_03-01-03-01-02-02-18"", ""18_03-01-03-02-01-01-18""]","[""data/processed/audio/train/18_03-01-03-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-02-01-01-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000406,18,14,"[""18_03-01-03-01-02-01-18"", ""18_03-01-03-01-02-02-18"", ""18_03-01-03-02-01-01-18"", ""18_03-01-03-02-01-02-18""]","[""data/processed/audio/train/18_03-01-03-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-02-01-02-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000407,18,15,"[""18_03-01-03-01-02-02-18"", ""18_03-01-03-02-01-01-18"", ""18_03-01-03-02-01-02-18"", ""18_03-01-03-02-02-01-18""]","[""data/processed/audio/train/18_03-01-03-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-02-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-02-02-01-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000408,18,16,"[""18_03-01-03-02-01-01-18"", ""18_03-01-03-02-01-02-18"", ""18_03-01-03-02-02-01-18"", ""18_03-01-03-02-02-02-18""]","[""data/processed/audio/train/18_03-01-03-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-02-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-02-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-02-02-02-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000409,18,17,"[""18_03-01-03-02-01-02-18"", ""18_03-01-03-02-02-01-18"", ""18_03-01-03-02-02-02-18"", ""18_03-01-04-01-01-01-18""]","[""data/processed/audio/train/18_03-01-03-02-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-02-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-02-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-01-01-01-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000410,18,18,"[""18_03-01-03-02-02-01-18"", ""18_03-01-03-02-02-02-18"", ""18_03-01-04-01-01-01-18"", ""18_03-01-04-01-01-02-18""]","[""data/processed/audio/train/18_03-01-03-02-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-03-02-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-01-01-02-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000411,18,19,"[""18_03-01-03-02-02-02-18"", ""18_03-01-04-01-01-01-18"", ""18_03-01-04-01-01-02-18"", ""18_03-01-04-01-02-01-18""]","[""data/processed/audio/train/18_03-01-03-02-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-01-02-01-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000412,18,20,"[""18_03-01-04-01-01-01-18"", ""18_03-01-04-01-01-02-18"", ""18_03-01-04-01-02-01-18"", ""18_03-01-04-01-02-02-18""]","[""data/processed/audio/train/18_03-01-04-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-01-02-02-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000413,18,21,"[""18_03-01-04-01-01-02-18"", ""18_03-01-04-01-02-01-18"", ""18_03-01-04-01-02-02-18"", ""18_03-01-04-02-01-01-18""]","[""data/processed/audio/train/18_03-01-04-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-02-01-01-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000414,18,22,"[""18_03-01-04-01-02-01-18"", ""18_03-01-04-01-02-02-18"", ""18_03-01-04-02-01-01-18"", ""18_03-01-04-02-01-02-18""]","[""data/processed/audio/train/18_03-01-04-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-02-01-02-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000415,18,23,"[""18_03-01-04-01-02-02-18"", ""18_03-01-04-02-01-01-18"", ""18_03-01-04-02-01-02-18"", ""18_03-01-04-02-02-01-18""]","[""data/processed/audio/train/18_03-01-04-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-02-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-02-02-01-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000416,18,24,"[""18_03-01-04-02-01-01-18"", ""18_03-01-04-02-01-02-18"", ""18_03-01-04-02-02-01-18"", ""18_03-01-04-02-02-02-18""]","[""data/processed/audio/train/18_03-01-04-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-02-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-02-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-02-02-02-18_win0.wav""]","[0, 0, 0, 0]",0,0,train
seq_000417,18,25,"[""18_03-01-04-02-01-02-18"", ""18_03-01-04-02-02-01-18"", ""18_03-01-04-02-02-02-18"", ""18_03-01-05-01-01-01-18""]","[""data/processed/audio/train/18_03-01-04-02-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-02-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-02-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-01-01-01-18_win0.wav""]","[0, 0, 0, 1]",1,0,train
seq_000418,18,26,"[""18_03-01-04-02-02-01-18"", ""18_03-01-04-02-02-02-18"", ""18_03-01-05-01-01-01-18"", ""18_03-01-05-01-01-02-18""]","[""data/processed/audio/train/18_03-01-04-02-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-04-02-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-01-01-02-18_win0.wav""]","[0, 0, 1, 1]",1,1,train
seq_000419,18,27,"[""18_03-01-04-02-02-02-18"", ""18_03-01-05-01-01-01-18"", ""18_03-01-05-01-01-02-18"", ""18_03-01-05-01-02-01-18""]","[""data/processed/audio/train/18_03-01-04-02-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-01-02-01-18_win0.wav""]","[0, 1, 1, 1]",1,1,train
seq_000420,18,28,"[""18_03-01-05-01-01-01-18"", ""18_03-01-05-01-01-02-18"", ""18_03-01-05-01-02-01-18"", ""18_03-01-05-01-02-02-18""]","[""data/processed/audio/train/18_03-01-05-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-01-02-02-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000421,18,29,"[""18_03-01-05-01-01-02-18"", ""18_03-01-05-01-02-01-18"", ""18_03-01-05-01-02-02-18"", ""18_03-01-05-02-01-01-18""]","[""data/processed/audio/train/18_03-01-05-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-02-01-01-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000422,18,30,"[""18_03-01-05-01-02-01-18"", ""18_03-01-05-01-02-02-18"", ""18_03-01-05-02-01-01-18"", ""18_03-01-05-02-01-02-18""]","[""data/processed/audio/train/18_03-01-05-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-02-01-02-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000423,18,31,"[""18_03-01-05-01-02-02-18"", ""18_03-01-05-02-01-01-18"", ""18_03-01-05-02-01-02-18"", ""18_03-01-05-02-02-01-18""]","[""data/processed/audio/train/18_03-01-05-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-02-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-02-02-01-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000424,18,32,"[""18_03-01-05-02-01-01-18"", ""18_03-01-05-02-01-02-18"", ""18_03-01-05-02-02-01-18"", ""18_03-01-05-02-02-02-18""]","[""data/processed/audio/train/18_03-01-05-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-02-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-02-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-02-02-02-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000425,18,33,"[""18_03-01-05-02-01-02-18"", ""18_03-01-05-02-02-01-18"", ""18_03-01-05-02-02-02-18"", ""18_03-01-06-01-01-01-18""]","[""data/processed/audio/train/18_03-01-05-02-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-02-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-02-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-01-01-01-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000426,18,34,"[""18_03-01-05-02-02-01-18"", ""18_03-01-05-02-02-02-18"", ""18_03-01-06-01-01-01-18"", ""18_03-01-06-01-01-02-18""]","[""data/processed/audio/train/18_03-01-05-02-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-05-02-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-01-01-02-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000427,18,35,"[""18_03-01-05-02-02-02-18"", ""18_03-01-06-01-01-01-18"", ""18_03-01-06-01-01-02-18"", ""18_03-01-06-01-02-01-18""]","[""data/processed/audio/train/18_03-01-05-02-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-01-02-01-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000428,18,36,"[""18_03-01-06-01-01-01-18"", ""18_03-01-06-01-01-02-18"", ""18_03-01-06-01-02-01-18"", ""18_03-01-06-01-02-02-18""]","[""data/processed/audio/train/18_03-01-06-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-01-02-02-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000429,18,37,"[""18_03-01-06-01-01-02-18"", ""18_03-01-06-01-02-01-18"", ""18_03-01-06-01-02-02-18"", ""18_03-01-06-02-01-01-18""]","[""data/processed/audio/train/18_03-01-06-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-02-01-01-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000430,18,38,"[""18_03-01-06-01-02-01-18"", ""18_03-01-06-01-02-02-18"", ""18_03-01-06-02-01-01-18"", ""18_03-01-06-02-01-02-18""]","[""data/processed/audio/train/18_03-01-06-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-02-01-02-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000431,18,39,"[""18_03-01-06-01-02-02-18"", ""18_03-01-06-02-01-01-18"", ""18_03-01-06-02-01-02-18"", ""18_03-01-06-02-02-01-18""]","[""data/processed/audio/train/18_03-01-06-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-02-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-02-02-01-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000432,18,40,"[""18_03-01-06-02-01-01-18"", ""18_03-01-06-02-01-02-18"", ""18_03-01-06-02-02-01-18"", ""18_03-01-06-02-02-02-18""]","[""data/processed/audio/train/18_03-01-06-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-02-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-02-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-02-02-02-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000433,18,41,"[""18_03-01-06-02-01-02-18"", ""18_03-01-06-02-02-01-18"", ""18_03-01-06-02-02-02-18"", ""18_03-01-07-01-01-01-18""]","[""data/processed/audio/train/18_03-01-06-02-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-02-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-02-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-07-01-01-01-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000434,18,42,"[""18_03-01-06-02-02-01-18"", ""18_03-01-06-02-02-02-18"", ""18_03-01-07-01-01-01-18"", ""18_03-01-07-01-01-02-18""]","[""data/processed/audio/train/18_03-01-06-02-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-06-02-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-07-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-07-01-01-02-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000435,18,43,"[""18_03-01-06-02-02-02-18"", ""18_03-01-07-01-01-01-18"", ""18_03-01-07-01-01-02-18"", ""18_03-01-07-01-02-01-18""]","[""data/processed/audio/train/18_03-01-06-02-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-07-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-07-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-07-01-02-01-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000436,18,44,"[""18_03-01-07-01-01-01-18"", ""18_03-01-07-01-01-02-18"", ""18_03-01-07-01-02-01-18"", ""18_03-01-07-01-02-02-18""]","[""data/processed/audio/train/18_03-01-07-01-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-07-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-07-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-07-01-02-02-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000437,18,45,"[""18_03-01-07-01-01-02-18"", ""18_03-01-07-01-02-01-18"", ""18_03-01-07-01-02-02-18"", ""18_03-01-07-02-01-01-18""]","[""data/processed/audio/train/18_03-01-07-01-01-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-07-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-07-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-07-02-01-01-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
seq_000438,18,46,"[""18_03-01-07-01-02-01-18"", ""18_03-01-07-01-02-02-18"", ""18_03-01-07-02-01-01-18"", ""18_03-01-07-02-01-02-18""]","[""data/processed/audio/train/18_03-01-07-01-02-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-07-01-02-02-18_win0.wav"", ""data/processed/audio/train/18_03-01-07-02-01-01-18_win0.wav"", ""data/processed/audio/train/18_03-01-07-02-01-02-18_win0.wav""]","[1, 1, 1, 1]",1,0,train
